-0.86	-0.00331	-0.00349	-0.00362	-0.00313	-0.00322	-0.00397	-0.00351
-0.88	-0.00346	-0.00368	-0.00379	-0.00328	-0.00336	-0.00408	-0.00371
-0.9	-0.00365	-0.00389	-0.00399	-0.00345	-0.00358	-0.00435	-0.00392
-0.92	-0.00385	-0.004	-0.00419	-0.00364	-0.00376	-0.00455	-0.00415
-0.94	-0.00406	-0.00428	-0.00446	-0.00385	-0.00393	-0.00481	-0.00427
-0.96	-0.0043	-0.00449	-0.00464	-0.00409	-0.00412	-0.00502	-0.00451
-0.98	-0.00452	-0.00477	-0.0049	-0.00434	-0.00438	-0.00531	-0.00474
-1	-0.00488	-0.00501	-0.00528	-0.00457	-0.00453	-0.00557	-0.00491
-0.98	-0.00463	-0.00479	-0.00504	-0.00436	-0.00431	-0.00532	-0.00468
-0.96	-0.00438	-0.00453	-0.00477	-0.00411	-0.0041	-0.00504	-0.00448
-0.94	-0.00417	-0.0043	-0.00451	-0.00391	-0.00392	-0.00483	-0.00427
-0.92	-0.00395	-0.00407	-0.00426	-0.0037	-0.00371	-0.00458	-0.00405
-0.9	-0.00375	-0.00389	-0.00403	-0.00352	-0.00351	-0.00439	-0.00384
-0.88	-0.00356	-0.00368	-0.00381	-0.00334	-0.00334	-0.0042	-0.00366
-0.86	-0.00337	-0.00348	-0.00362	-0.00317	-0.00318	-0.00403	-0.00353
-0.84	-0.00321	-0.0033	-0.00337	-0.00302	-0.00303	-0.0038	-0.00333
-0.82	-0.00305	-0.00313	-0.00321	-0.00287	-0.00286	-0.00362	-0.00318
-0.8	-0.00293	-0.00301	-0.00303	-0.00273	-0.00273	-0.00344	-0.00301
-0.78	-0.00273	-0.00287	-0.0029	-0.0026	-0.00261	-0.00328	-0.00286
-0.76	-0.00262	-0.00271	-0.00271	-0.00245	-0.00245	-0.0031	-0.00272
-0.74	-0.00245	-0.0026	-0.00266	-0.00233	-0.00232	-0.00297	-0.00257
-0.72	-0.00232	-0.00253	-0.00254	-0.00224	-0.00221	-0.00281	-0.00245
-0.7	-0.00221	-0.00235	-0.00238	-0.00213	-0.0021	-0.00266	-0.00231
-0.68	-0.0021	-0.00219	-0.00227	-0.00201	-0.002	-0.00251	-0.00218
-0.66	-0.00201	-0.00209	-0.00213	-0.00191	-0.00188	-0.00239	-0.00208
-0.64	-0.00189	-0.00191	-0.002	-0.00181	-0.00179	-0.00228	-0.00196
-0.62	-0.00179	-0.00185	-0.00189	-0.00168	-0.00169	-0.00214	-0.00185
-0.6	-0.0017	-0.00179	-0.0018	-0.00158	-0.00158	-0.002	-0.00174
-0.58	-0.00158	-0.00173	-0.0017	-0.0015	-0.00149	-0.00191	-0.00165
-0.56	-0.0015	-0.00164	-0.0016	-0.00141	-0.0014	-0.0018	-0.00155
-0.54	-0.0014	-0.00156	-0.00149	-0.00132	-0.00132	-0.00169	-0.00145
-0.52	-0.00131	-0.00144	-0.0014	-0.00124	-0.00125	-0.00159	-0.00136
-0.5	-0.00123	-0.00134	-0.0013	-0.00117	-0.00117	-0.00148	-0.00128
-0.48	-0.00114	-0.00125	-0.00122	-0.0011	-0.0011	-0.00137	-0.0012
-0.46	-0.00108	-0.00116	-0.00114	-0.00103	-0.00103	-0.00129	-0.00112
-0.44	-0.00102	-0.00112	-0.00106	-9.6085E-4	-9.55627E-4	-0.00122	-0.00105
