-0.72	-8.61305E-4	-0.00111	-9.0339E-4	-9.58125E-4	-9.3916E-4	-0.00201	-0.00219	-0.00216	-0.00124	-0.00123
-0.7	-8.24495E-4	-0.0011	-8.4953E-4	-9.214E-4	-9.6255E-4	-0.00201	-0.00227	-0.00205	-0.00113	-0.00113
-0.68	-7.5782E-4	-0.00102	-8.0554E-4	-8.3115E-4	-8.5125E-4	-0.00183	-0.00202	-0.00186	-0.00105	-0.00102
-0.66	-6.8236E-4	-9.5618E-4	-7.2707E-4	-7.6383E-4	-7.7839E-4	-0.0018	-0.00201	-0.00177	-9.69045E-4	-0.00101
-0.64	-6.15915E-4	-9.1838E-4	-7.09985E-4	-7.22255E-4	-7.2179E-4	-0.00164	-0.00178	-0.00173	-9.24005E-4	-9.6669E-4
-0.62	-6.2022E-4	-8.62715E-4	-6.6162E-4	-6.1975E-4	-6.0091E-4	-0.00144	-0.00153	-0.00156	-8.4817E-4	-9.32425E-4
-0.6	-5.6944E-4	-7.4662E-4	-6.0687E-4	-6.1877E-4	-5.9459E-4	-0.00153	-0.00161	-0.00168	-8.46845E-4	-8.5103E-4
-0.58	-5.22975E-4	-7.10185E-4	-5.5764E-4	-5.4936E-4	-5.252E-4	-0.00144	-0.00159	-0.00145	-8.06235E-4	-7.9423E-4
-0.56	-4.91885E-4	-6.5512E-4	-5.4572E-4	-5.1003E-4	-4.6103E-4	-0.00127	-0.00138	-0.00137	-7.42425E-4	-7.288E-4
-0.54	-4.59535E-4	-6.3661E-4	-5.00225E-4	-4.8949E-4	-4.1474E-4	-0.00125	-0.00131	-0.00126	-6.84285E-4	-6.8101E-4
-0.52	-4.43945E-4	-5.90415E-4	-4.7568E-4	-4.3697E-4	-4.0182E-4	-0.00116	-0.00123	-0.00119	-5.98625E-4	-6.47865E-4
-0.5	-4.07765E-4	-5.5165E-4	-4.2442E-4	-3.6696E-4	-3.6377E-4	-9.8078E-4	-0.00105	-0.00119	-6.04515E-4	-5.3278E-4
-0.48	-3.8539E-4	-5.5069E-4	-3.94785E-4	-4.06875E-4	-3.4581E-4	-0.00106	-0.00107	-0.00106	-5.69865E-4	-5.05875E-4
-0.46	-3.44185E-4	-5.06175E-4	-3.679E-4	-3.7812E-4	-3.3196E-4	-9.1431E-4	-0.00105	-9.6364E-4	-4.9961E-4	-4.7659E-4
