0.2	-7.9605E-7	-9.1525E-7	-8.6868E-7	-8.3197E-7	-8.0935E-7	-8.7089E-7	-9.4597E-7	-9.2189E-7	-8.7682E-7	-9.5145E-7	-8.3822E-7	-9.3428E-7	-9.4234E-7	-8.8148E-7	-9.3284E-7	-9.5507E-7	-9.3168E-7	-8.5212E-7	-9.1452E-7
0.18	-9.0357E-7	-9.2517E-7	-9.5519E-7	-8.971E-7	-8.7461E-7	-8.9935E-7	-9.2775E-7	-9.1441E-7	-1.0277E-6	-1.0184E-6	-9.9746E-7	-1.0183E-6	-9.4094E-7	-9.6071E-7	-9.1422E-7	-9.395E-7	-1.0358E-6	-1.0102E-6	-9.7428E-7
0.16	-9.5151E-7	-1.0651E-6	-1.0295E-6	-1.0336E-6	-9.4478E-7	-1.0225E-6	-1.0029E-6	-9.998E-7	-1.0977E-6	-1.0922E-6	-9.9093E-7	-1.0022E-6	-9.9001E-7	-1.0139E-6	-1.0914E-6	-1.0814E-6	-9.9649E-7	-1.0643E-6	-1.035E-6
0.14	-1.0252E-6	-1.1071E-6	-1.018E-6	-1.0791E-6	-1.083E-6	-1.1031E-6	-1.1284E-6	-1.0442E-6	-1.1472E-6	-1.0411E-6	-1.1374E-6	-1.0489E-6	-1.1268E-6	-1.0476E-6	-1.1279E-6	-1.1281E-6	-1.1246E-6	-1.1151E-6	-1.0196E-6
0.12	-1.0947E-6	-1.0719E-6	-1.0572E-6	-1.1465E-6	-1.0662E-6	-1.1445E-6	-1.173E-6	-1.0822E-6	-1.1839E-6	-1.1078E-6	-1.1633E-6	-1.0756E-6	-1.1683E-6	-1.1723E-6	-1.187E-6	-1.1895E-6	-1.1612E-6	-1.0843E-6	-1.1686E-6
0.1	-1.2177E-6	-1.2282E-6	-1.1131E-6	-1.1061E-6	-1.1201E-6	-1.1729E-6	-1.2197E-6	-1.1288E-6	-1.144E-6	-1.1222E-6	-1.139E-6	-1.1296E-6	-1.1363E-6	-1.2261E-6	-1.2112E-6	-1.1396E-6	-1.2264E-6	-1.19E-6	-1.2026E-6
0.08	-1.1793E-6	-1.2799E-6	-1.2343E-6	-1.2115E-6	-1.2379E-6	-1.1504E-6	-1.1646E-6	-1.1426E-6	-1.2664E-6	-1.1762E-6	-1.2566E-6	-1.2508E-6	-1.2412E-6	-1.1734E-6	-1.1608E-6	-1.1742E-6	-1.2493E-6	-1.2293E-6	-1.1516E-6
0.06	-1.3131E-6	-1.2908E-6	-1.2782E-6	-1.1826E-6	-1.2042E-6	-1.1935E-6	-1.2855E-6	-1.2643E-6	-1.1952E-6	-1.279E-6	-1.2846E-6	-1.2867E-6	-1.1965E-6	-1.286E-6	-1.266E-6	-1.1921E-6	-1.288E-6	-1.1902E-6	-1.1851E-6
0.04	-1.3539E-6	-1.3411E-6	-1.3101E-6	-1.3113E-6	-1.3E-6	-1.2904E-6	-1.3122E-6	-1.2171E-6	-1.2219E-6	-1.3028E-6	-1.3201E-6	-1.2221E-6	-1.2308E-6	-1.3035E-6	-1.3003E-6	-1.3088E-6	-1.2234E-6	-1.1973E-6	-1.2211E-6
0.02	-1.3083E-6	-1.2952E-6	-1.3632E-6	-1.2479E-6	-1.3382E-6	-1.2555E-6	-1.3327E-6	-1.2536E-6	-1.2457E-6	-1.3224E-6	-1.3511E-6	-1.3449E-6	-1.2398E-6	-1.2374E-6	-1.3315E-6	-1.3395E-6	-1.3649E-6	-1.3091E-6	-1.3251E-6
0	-1.3395E-6	-1.3242E-6	-1.388E-6	-1.3576E-6	-1.2778E-6	-1.3625E-6	-1.3543E-6	-1.352E-6	-1.3591E-6	-1.2714E-6	-1.3563E-6	-1.2803E-6	-1.253E-6	-1.3434E-6	-1.3509E-6	-1.2713E-6	-1.3465E-6	-1.3376E-6	-1.2608E-6
-0.02	-1.3839E-6	-1.412E-6	-1.341E-6	-1.3125E-6	-1.3719E-6	-1.3833E-6	-1.3726E-6	-1.3711E-6	-1.3052E-6	-1.3664E-6	-1.3179E-6	-1.3026E-6	-1.3704E-6	-1.2875E-6	-1.3694E-6	-1.3721E-6	-1.3883E-6	-1.2699E-6	-1.3558E-6
-0.04	-1.4214E-6	-1.4629E-6	-1.4442E-6	-1.3238E-6	-1.4177E-6	-1.4032E-6	-1.3984E-6	-1.3263E-6	-1.4019E-6	-1.307E-6	-1.4073E-6	-1.3251E-6	-1.4113E-6	-1.3195E-6	-1.3999E-6	-1.3312E-6	-1.409E-6	-1.3704E-6	-1.3902E-6
-0.06	-1.5455E-6	-1.5256E-6	-1.4844E-6	-1.365E-6	-1.4407E-6	-1.3601E-6	-1.439E-6	-1.4193E-6	-1.4373E-6	-1.4226E-6	-1.3575E-6	-1.4157E-6	-1.421E-6	-1.4272E-6	-1.4177E-6	-1.348E-6	-1.3609E-6	-1.4046E-6	-1.4166E-6
-0.08	-1.5034E-6	-1.4729E-6	-1.4199E-6	-1.4711E-6	-1.4607E-6	-1.4671E-6	-1.3681E-6	-1.4533E-6	-1.4647E-6	-1.4374E-6	-1.3702E-6	-1.3654E-6	-1.354E-6	-1.3649E-6	-1.4367E-6	-1.3716E-6	-1.3641E-6	-1.4332E-6	-1.4347E-6
-0.1	-1.6385E-6	-1.4932E-6	-1.5687E-6	-1.5147E-6	-1.429E-6	-1.5212E-6	-1.4898E-6	-1.4906E-6	-1.4839E-6	-1.376E-6	-1.4879E-6	-1.3848E-6	-1.4711E-6	-1.4653E-6	-1.4935E-6	-1.3913E-6	-1.4755E-6	-1.3633E-6	-1.464E-6
-0.12	-1.6072E-6	-1.6326E-6	-1.5468E-6	-1.5609E-6	-1.5374E-6	-1.5365E-6	-1.5259E-6	-1.4521E-6	-1.508E-6	-1.5196E-6	-1.4505E-6	-1.4996E-6	-1.4283E-6	-1.4954E-6	-1.5037E-6	-1.5121E-6	-1.5037E-6	-1.4741E-6	-1.5023E-6
-0.14	-1.7692E-6	-1.7058E-6	-1.5983E-6	-1.6269E-6	-1.5916E-6	-1.5039E-6	-1.4978E-6	-1.4896E-6	-1.5547E-6	-1.4739E-6	-1.5664E-6	-1.5481E-6	-1.4706E-6	-1.5286E-6	-1.5519E-6	-1.4582E-6	-1.5505E-6	-1.5171E-6	-1.4599E-6
-0.16	-1.7897E-6	-1.7886E-6	-1.6658E-6	-1.6647E-6	-1.5714E-6	-1.5738E-6	-1.5507E-6	-1.5438E-6	-1.6058E-6	-1.5793E-6	-1.5302E-6	-1.6187E-6	-1.5297E-6	-1.506E-6	-1.6116E-6	-1.5176E-6	-1.5886E-6	-1.4848E-6	-1.4983E-6
-0.18	-1.8919E-6	-1.8943E-6	-1.8483E-6	-1.7623E-6	-1.7474E-6	-1.7408E-6	-1.6993E-6	-1.6233E-6	-1.671E-6	-1.5745E-6	-1.6633E-6	-1.595E-6	-1.5891E-6	-1.5667E-6	-1.6435E-6	-1.547E-6	-1.5669E-6	-1.5264E-6	-1.6462E-6
-0.2	-2.0857E-6	-2.0399E-6	-1.9058E-6	-1.8827E-6	-1.8363E-6	-1.8174E-6	-1.8013E-6	-1.7106E-6	-1.6754E-6	-1.7275E-6	-1.7358E-6	-1.748E-6	-1.7393E-6	-1.658E-6	-1.7306E-6	-1.7144E-6	-1.7319E-6	-1.6151E-6	-1.7343E-6
-0.22	-2.3071E-6	-2.2126E-6	-2.0836E-6	-2.0174E-6	-1.8998E-6	-1.8826E-6	-1.8214E-6	-1.9237E-6	-1.7905E-6	-1.7761E-6	-1.7662E-6	-1.8131E-6	-1.8481E-6	-1.757E-6	-1.843E-6	-1.8342E-6	-1.8366E-6	-1.8047E-6	-1.835E-6
-0.24	-2.7085E-6	-2.5388E-6	-2.332E-6	-2.2051E-6	-2.1551E-6	-2.0491E-6	-2.092E-6	-2.0143E-6	-1.9615E-6	-1.9214E-6	-1.907E-6	-1.9423E-6	-1.9061E-6	-1.983E-6	-1.8948E-6	-1.9771E-6	-1.9953E-6	-1.9557E-6	-1.8612E-6
-0.26	-3.1509E-6	-2.8976E-6	-2.6153E-6	-2.391E-6	-2.3613E-6	-2.3855E-6	-2.3095E-6	-2.2819E-6	-2.2794E-6	-2.2365E-6	-2.1142E-6	-2.1519E-6	-2.1432E-6	-2.1881E-6	-2.1732E-6	-2.039E-6	-2.1713E-6	-2.1487E-6	-2.0503E-6
-0.28	-3.821E-6	-3.4347E-6	-3.1391E-6	-2.8621E-6	-2.7154E-6	-2.636E-6	-2.5905E-6	-2.5355E-6	-2.5137E-6	-2.5388E-6	-2.3956E-6	-2.5067E-6	-2.4167E-6	-2.4225E-6	-2.3515E-6	-2.3355E-6	-2.4575E-6	-2.3164E-6	-2.313E-6
-0.3	-4.6971E-6	-4.2133E-6	-3.6902E-6	-3.2734E-6	-3.2269E-6	-3.2422E-6	-3.0041E-6	-3.0034E-6	-2.9108E-6	-2.9147E-6	-2.8045E-6	-2.8861E-6	-2.74E-6	-2.8197E-6	-2.8165E-6	-2.6512E-6	-2.8347E-6	-2.7477E-6	-2.6323E-6
-0.32	-5.9781E-6	-5.2446E-6	-4.4282E-6	-3.936E-6	-3.8238E-6	-3.7918E-6	-3.5021E-6	-3.5399E-6	-3.3348E-6	-3.4653E-6	-3.3191E-6	-3.4216E-6	-3.2028E-6	-3.2797E-6	-3.254E-6	-3.0674E-6	-3.2869E-6	-3.1728E-6	-3.1047E-6
-0.34	-7.7385E-6	-6.6253E-6	-5.5827E-6	-4.8753E-6	-4.855E-6	-4.7494E-6	-4.3537E-6	-4.2641E-6	-4.118E-6	-4.1363E-6	-3.8693E-6	-3.9878E-6	-3.9424E-6	-4.0443E-6	-3.9714E-6	-3.6252E-6	-4.028E-6	-3.9025E-6	-3.8145E-6
-0.36	-1.006E-5	-8.5903E-6	-7.073E-6	-6.3209E-6	-5.9602E-6	-5.8178E-6	-5.3613E-6	-5.2817E-6	-5.0894E-6	-5.3286E-6	-4.8879E-6	-4.913E-6	-4.7494E-6	-4.9085E-6	-4.8048E-6	-4.4971E-6	-4.8827E-6	-4.7102E-6	-4.6888E-6
-0.38	-1.3462E-5	-1.1973E-5	-9.044E-6	-8.0413E-6	-7.4668E-6	-7.2557E-6	-6.891E-6	-6.6589E-6	-6.3796E-6	-6.5852E-6	-5.9996E-6	-6.1026E-6	-6.0242E-6	-6.1144E-6	-6.0771E-6	-5.4714E-6	-6.2003E-6	-5.8371E-6	-5.9191E-6
-0.4	-1.8139E-5	-1.5811E-5	-1.2071E-5	-1.0159E-5	-9.8055E-6	-9.1898E-6	-8.9603E-6	-8.3626E-6	-8.0559E-6	-8.3845E-6	-7.5426E-6	-7.8142E-6	-7.5859E-6	-7.5626E-6	-7.7498E-6	-6.9349E-6	-7.8594E-6	-7.2301E-6	-7.3382E-6
-0.42	-2.4222E-5	-2.0303E-5	-1.5711E-5	-1.337E-5	-1.2872E-5	-1.1938E-5	-1.177E-5	-1.0917E-5	-1.0364E-5	-1.0612E-5	-9.6546E-6	-9.7989E-6	-9.6684E-6	-9.5942E-6	-9.8954E-6	-8.5317E-6	-1.0021E-5	-9.396E-6	-9.5128E-6
-0.44	-3.3255E-5	-2.7033E-5	-2.0917E-5	-1.7941E-5	-1.6458E-5	-1.5671E-5	-1.4869E-5	-1.4166E-5	-1.3611E-5	-1.3658E-5	-1.2531E-5	-1.259E-5	-1.234E-5	-1.2132E-5	-1.2485E-5	-1.0982E-5	-1.2703E-5	-1.19E-5	-1.2081E-5
-0.46	-1.819E-5	-3.278E-5	-2.7816E-5	-2.3262E-5	-2.1678E-5	-2.0747E-5	-1.9459E-5	-1.8391E-5	-1.7719E-5	-1.767E-5	-1.6225E-5	-1.5844E-5	-1.5734E-5	-1.5905E-5	-1.5961E-5	-1.4261E-5	-1.5871E-5	-1.5288E-5	-1.538E-5
-0.48	-5.8567E-5	-4.7176E-5	-3.2735E-5	-3.0932E-5	-2.8527E-5	-2.7746E-5	-2.5539E-5	-2.4137E-5	-2.2848E-5	-2.3031E-5	-2.0718E-5	-2.0458E-5	-2.0107E-5	-2.0403E-5	-2.0361E-5	-1.8239E-5	-2.0526E-5	-1.9793E-5	-1.9665E-5
-0.5	-8.2141E-5	-6.501E-5	-4.7405E-5	-1.3971E-5	-3.4433E-5	-3.3442E-5	-3.3421E-5	-3.1619E-5	-3.0609E-5	-3.028E-5	-2.6385E-5	-2.6059E-5	-2.5675E-5	-2.6478E-5	-2.6053E-5	-2.3334E-5	-2.5952E-5	-2.5185E-5	-2.5223E-5
-0.52	-1.0786E-4	-8.6945E-5	-6.2784E-5	-5.2372E-5	-4.9182E-5	-4.683E-5	-1.8531E-5	-1.4074E-5	-1.3449E-5	-3.5856E-5	-3.1062E-5	-3.3421E-5	-3.3421E-5	-3.3421E-5	-3.3421E-5	-3.0461E-5	-3.3421E-5	-3.2773E-5	-3.2668E-5
-0.54	-1.4322E-4	-1.1585E-4	-8.3938E-5	-7.0469E-5	-6.5506E-5	-6.2597E-5	-5.5037E-5	-5.0955E-5	-5.0731E-5	-5.0873E-5	-4.1317E-5	-1.7011E-5	-1.6397E-5	-1.6928E-5	-1.6137E-5	-3.6124E-5	-1.6919E-5	-1.5212E-5	-1.5104E-5
-0.56	-1.8852E-4	-1.5289E-4	-1.1113E-4	-9.2657E-5	-8.5338E-5	-7.9595E-5	-7.1043E-5	-6.8174E-5	-6.8649E-5	-6.5722E-5	-5.6311E-5	-5.378E-5	-5.2852E-5	-5.4052E-5	-5.4296E-5	-4.9391E-5	-5.3715E-5	-5.1949E-5	-5.2625E-5
-0.58	-2.459E-4	-1.9975E-4	-1.4665E-4	-1.1999E-4	-1.1103E-4	-1.0376E-4	-9.2386E-5	-8.8462E-5	-8.8213E-5	-8.1952E-5	-7.223E-5	-6.98E-5	-6.8848E-5	-6.9258E-5	-7.0424E-5	-6.2897E-5	-6.9933E-5	-6.6715E-5	-6.8877E-5
-0.6	-3.1518E-4	-2.6009E-4	-1.9066E-4	-1.5646E-4	-1.4504E-4	-1.3368E-4	-1.195E-4	-1.1261E-4	-1.1284E-4	-1.0458E-4	-9.6078E-5	-8.916E-5	-8.817E-5	-8.8968E-5	-8.8657E-5	-8.1133E-5	-8.6054E-5	-8.4402E-5	-8.736E-5
-0.62	-3.9903E-4	-3.288E-4	-2.4468E-4	-2.0465E-4	-1.8898E-4	-1.7162E-4	-1.53E-4	-1.4379E-4	-1.4358E-4	-1.3175E-4	-1.1476E-4	-1.1336E-4	-1.1129E-4	-1.1119E-4	-1.1258E-4	-1.0209E-4	-1.1379E-4	-1.0719E-4	-1.1309E-4
-0.64	-5.1098E-4	-4.2633E-4	-3.1407E-4	-2.5765E-4	-2.4093E-4	-2.1834E-4	-1.9319E-4	-1.8287E-4	-1.8429E-4	-1.611E-4	-1.5215E-4	-1.4316E-4	-1.4153E-4	-1.4022E-4	-1.4117E-4	-1.2832E-4	-1.423E-4	-1.3612E-4	-1.4082E-4
-0.66	-6.4327E-4	-5.3821E-4	-3.9122E-4	-3.2417E-4	-3.0719E-4	-2.7761E-4	-2.4462E-4	-2.3066E-4	-2.2668E-4	-2.0266E-4	-1.7503E-4	-1.7984E-4	-1.7596E-4	-1.7418E-4	-1.7695E-4	-1.5946E-4	-1.7935E-4	-1.7157E-4	-1.7844E-4
-0.68	-8.1065E-4	-6.7747E-4	-4.9646E-4	-4.0157E-4	-3.7697E-4	-3.3964E-4	-3.0613E-4	-2.8724E-4	-2.8328E-4	-2.495E-4	-2.4142E-4	-2.244E-4	-2.2093E-4	-2.1576E-4	-2.2031E-4	-1.9933E-4	-2.1404E-4	-2.1112E-4	-2.2419E-4
-0.7	-0.00101	-8.4771E-4	-6.1881E-4	-5.0611E-4	-4.7541E-4	-4.2603E-4	-3.7197E-4	-3.5129E-4	-3.4748E-4	-3.1128E-4	-2.8498E-4	-2.7576E-4	-2.7594E-4	-2.6458E-4	-2.7443E-4	-2.4608E-4	-2.7778E-4	-2.6306E-4	-2.8139E-4
-0.72	-0.00125	-0.00105	-7.6712E-4	-6.26E-4	-5.954E-4	-5.2897E-4	-4.6602E-4	-4.3683E-4	-4.2961E-4	-3.7963E-4	-3.6686E-4	-3.3557E-4	-3.3697E-4	-3.2511E-4	-3.3685E-4	-3.0235E-4	-3.3777E-4	-3.2324E-4	-3.4382E-4
-0.74	-0.00152	-0.00129	-9.4219E-4	-7.7004E-4	-7.2824E-4	-6.5303E-4	-5.7549E-4	-5.3685E-4	-5.2667E-4	-4.6574E-4	-3.6962E-4	-4.1573E-4	-4.1548E-4	-3.9168E-4	-4.1844E-4	-3.6697E-4	-4.06E-4	-3.8926E-4	-4.2233E-4
-0.76	-0.00184	-0.00157	-0.00116	-9.3834E-4	-8.9294E-4	-7.9963E-4	-7.033E-4	-6.5101E-4	-6.2241E-4	-5.6015E-4	-5.2174E-4	-5.0542E-4	-5.082E-4	-4.7995E-4	-5.081E-4	-4.4923E-4	-5.0571E-4	-4.7829E-4	-5.215E-4
-0.78	-0.00221	-0.00189	-0.0014	-0.00114	-0.00108	-9.6668E-4	-8.4897E-4	-7.9079E-4	-7.6815E-4	-6.8533E-4	-6.7252E-4	-6.1356E-4	-6.1235E-4	-5.7617E-4	-6.1555E-4	-5.4288E-4	-5.9862E-4	-5.7541E-4	-6.319E-4
-0.8	-0.00263	-0.00226	-0.00168	-0.00138	-0.00131	-0.00116	-0.00102	-9.5278E-4	-9.3055E-4	-8.2595E-4	-8.1101E-4	-7.3728E-4	-7.3789E-4	-6.9457E-4	-7.4074E-4	-6.577E-4	-7.2233E-4	-6.9282E-4	-7.5292E-4
-0.82	-0.00311	-0.00268	-0.00201	-0.00165	-0.00157	-0.0014	-0.00123	-0.00114	-0.00111	-9.8523E-4	-9.7188E-4	-8.7871E-4	-8.844E-4	-8.2973E-4	-8.8475E-4	-7.8833E-4	-8.5472E-4	-8.2932E-4	-9.0046E-4
-0.84	-0.00358	-0.00317	-0.00239	-0.00197	-0.00186	-0.00166	-0.00146	-0.00135	-0.00128	-0.00117	-0.00105	-0.00105	-0.00106	-9.9064E-4	-0.00105	-9.3648E-4	-0.00104	-9.8464E-4	-0.00109
-0.86	-0.00397	-0.00343	-0.00282	-0.00233	-0.0022	-0.00196	-0.00173	-0.0016	-0.00154	-0.00141	-0.00138	-0.00124	-0.00125	-0.00117	-0.00124	-0.00111	-0.00121	-0.00116	-0.00129
-0.88	-0.00456	-0.00397	-0.00331	-0.00274	-0.00259	-0.0023	-0.00204	-0.00186	-0.00185	-0.00163	-0.00159	-0.00146	-0.00147	-0.00138	-0.00147	-0.0013	-0.00144	-0.00137	-0.00151
-0.9	-0.00528	-0.00462	-0.00373	-0.0032	-0.00302	-0.0027	-0.00238	-0.00217	-0.00216	-0.00192	-0.00133	-0.00172	-0.00173	-0.00161	-0.00172	-0.00153	-0.00167	-0.00161	-0.00179
-0.92	-0.00614	-0.00534	-0.00431	-0.00369	-0.0035	-0.00314	-0.00277	-0.00252	-0.00245	-0.00223	-0.00211	-0.002	-0.00202	-0.00188	-0.00201	-0.00179	-0.002	-0.00187	-0.00212
-0.94	-0.00698	-0.00616	-0.00495	-0.00424	-0.00402	-0.00364	-0.00322	-0.0029	-0.0029	-0.00259	-0.00259	-0.00233	-0.00235	-0.0022	-0.00233	-0.0021	-0.00224	-0.00218	-0.00244
-0.96	-0.00784	-0.00707	-0.00568	-0.00485	-0.00461	-0.00417	-0.00375	-0.00334	-0.0033	-0.003	-0.00296	-0.00269	-0.00272	-0.00254	-0.0027	-0.00242	-0.00267	-0.00251	-0.00287
-0.98	-0.00814	-0.00807	-0.00651	-0.00557	-0.00529	-0.00477	-0.00427	-0.00383	-0.00368	-0.00349	-0.00346	-0.00311	-0.00313	-0.00293	-0.00313	-0.0028	-0.00296	-0.00291	-0.00327
-1	-0.01008	-0.00921	-0.00743	-0.00637	-0.00604	-0.00546	-0.00488	-0.00437	-0.00448	-0.00398	-0.00399	-0.00362	-0.00363	-0.00341	-0.00364	-0.00322	-0.0035	-0.00337	-0.00379
-0.98	-0.00894	-0.00815	-0.00656	-0.00556	-0.0053	-0.00478	-0.00427	-0.00384	-0.00392	-0.00348	-0.00347	-0.00316	-0.00318	-0.00299	-0.00319	-0.00282	-0.00316	-0.00297	-0.00332
-0.96	-0.00737	-0.00717	-0.00576	-0.00488	-0.00463	-0.00418	-0.00371	-0.00335	-0.00338	-0.00305	-0.00291	-0.00273	-0.00275	-0.00259	-0.00276	-0.00246	-0.00274	-0.00258	-0.00284
-0.94	-0.00357	-0.00626	-0.00503	-0.00426	-0.00404	-0.00363	-0.00323	-0.00294	-0.00298	-0.00263	-0.00208	-0.00238	-0.0024	-0.00225	-0.00239	-0.00215	-0.00236	-0.00225	-0.00248
-0.92	-0.00592	-0.00543	-0.00436	-0.00368	-0.0035	-0.00316	-0.00281	-0.00254	-0.00256	-0.00227	-0.00206	-0.00206	-0.00208	-0.00195	-0.00206	-0.00186	-0.00206	-0.00193	-0.00211
-0.9	-0.00496	-0.0047	-0.00377	-0.00321	-0.00305	-0.00272	-0.00241	-0.0022	-0.00171	-0.00196	-0.00194	-0.00178	-0.00179	-0.00169	-0.00178	-0.0016	-0.00177	-0.00167	-0.00185
-0.88	-0.00455	-0.00403	-0.00326	-0.00276	-0.00261	-0.00235	-0.00208	-0.0019	-0.00187	-0.00169	-0.00165	-0.00152	-0.00153	-0.00145	-0.00152	-0.00137	-0.00152	-0.00144	-0.00155
-0.86	-0.0039	-0.00345	-0.00279	-0.00237	-0.00224	-0.00201	-0.00177	-0.00164	-0.00162	-0.00144	-0.00142	-0.00131	-0.00131	-0.00124	-0.00131	-0.00117	-0.0013	-0.00123	-0.00133
-0.84	-0.00337	-0.00291	-0.00238	-0.00203	-0.00191	-0.00172	-0.00151	-0.0014	-0.00137	-0.00123	-0.00105	-0.00112	-0.00112	-0.00106	-0.00111	-0.001	-0.00111	-0.00105	-0.00113
-0.82	-0.0028	-0.00245	-0.00202	-0.00172	-0.00162	-0.00146	-0.00129	-0.00119	-0.00112	-0.00104	-0.00102	-9.405E-4	-9.4931E-4	-9.0049E-4	-9.4142E-4	-8.508E-4	-9.4495E-4	-8.9293E-4	-9.5098E-4
-0.8	-0.00242	-0.00206	-0.0017	-0.00145	-0.00137	-0.00123	-0.00109	-0.00101	-9.6308E-4	-8.4078E-4	-8.5297E-4	-7.9531E-4	-7.972E-4	-7.6322E-4	-7.9553E-4	-7.1803E-4	-7.9701E-4	-7.552E-4	-8.0677E-4
-0.78	-0.00203	-0.00168	-0.00142	-0.00122	-0.00115	-0.00104	-9.1219E-4	-8.5035E-4	-8.2363E-4	-7.3805E-4	-4.8405E-4	-6.7102E-4	-6.7229E-4	-6.4024E-4	-6.7242E-4	-6.0315E-4	-6.7277E-4	-6.3284E-4	-6.753E-4
-0.76	-0.00168	-0.00142	-0.00119	-0.00101	-9.5788E-4	-8.6998E-4	-7.5907E-4	-7.1268E-4	-6.8816E-4	-6.1668E-4	-5.6127E-4	-5.5955E-4	-5.6007E-4	-5.3586E-4	-5.5853E-4	-5.0247E-4	-5.7323E-4	-5.3154E-4	-5.667E-4
-0.74	-0.00139	-0.00117	-9.802E-4	-8.4546E-4	-7.9467E-4	-7.2082E-4	-6.2913E-4	-5.8876E-4	-5.4687E-4	-5.1323E-4	-4.9099E-4	-4.676E-4	-4.632E-4	-4.4668E-4	-4.6348E-4	-4.1981E-4	-4.647E-4	-4.4241E-4	-4.6293E-4
-0.72	-0.00113	-9.4482E-4	-7.9994E-4	-6.9693E-4	-6.5631E-4	-5.9375E-4	-5.1861E-4	-4.9027E-4	-4.7401E-4	-4.1457E-4	-4.102E-4	-3.831E-4	-3.8175E-4	-3.6892E-4	-3.8275E-4	-3.4686E-4	-3.8441E-4	-3.6402E-4	-3.8222E-4
-0.7	-9.2406E-4	-7.653E-4	-6.5198E-4	-5.6842E-4	-5.3541E-4	-4.8744E-4	-4.2369E-4	-4.0308E-4	-3.8475E-4	-3.5015E-4	-3.2996E-4	-3.2952E-4	-3.2895E-4	-3.1837E-4	-3.2817E-4	-2.9389E-4	-3.3086E-4	-3.165E-4	-3.2955E-4
-0.68	-7.3765E-4	-6.0935E-4	-5.2731E-4	-4.6389E-4	-4.3676E-4	-3.9635E-4	-3.4615E-4	-3.2518E-4	-3.293E-4	-2.9152E-4	-2.7133E-4	-2.5628E-4	-2.5215E-4	-2.4619E-4	-2.5349E-4	-2.3109E-4	-2.5414E-4	-2.4393E-4	-2.5377E-4
-0.66	-5.8768E-4	-4.8478E-4	-4.2073E-4	-3.7222E-4	-3.5293E-4	-3.2086E-4	-2.8266E-4	-2.5997E-4	-2.5272E-4	-2.2718E-4	-1.8213E-4	-2.0688E-4	-2.0664E-4	-2.0104E-4	-2.0536E-4	-1.8795E-4	-2.0848E-4	-1.9589E-4	-2.066E-4
-0.64	-4.6004E-4	-3.8153E-4	-3.3607E-4	-3.0722E-4	-2.8573E-4	-2.4866E-4	-2.2151E-4	-2.1183E-4	-2.0734E-4	-1.8339E-4	-1.6434E-4	-1.6683E-4	-1.6586E-4	-1.6328E-4	-1.6568E-4	-1.5176E-4	-1.6083E-4	-1.5918E-4	-1.6557E-4
-0.62	-3.5924E-4	-3.0194E-4	-2.5581E-4	-2.331E-4	-2.2003E-4	-2.0428E-4	-1.7756E-4	-1.6775E-4	-1.6126E-4	-1.4941E-4	-1.4132E-4	-1.3379E-4	-1.3385E-4	-1.3084E-4	-1.3297E-4	-1.23E-4	-1.3566E-4	-1.2943E-4	-1.3323E-4
-0.6	-2.7661E-4	-2.265E-4	-2.0227E-4	-1.8314E-4	-1.7388E-4	-1.597E-4	-1.3909E-4	-1.3372E-4	-1.2983E-4	-1.1653E-4	-1.1228E-4	-1.0655E-4	-1.0542E-4	-1.0425E-4	-1.0632E-4	-9.8146E-5	-1.0856E-4	-1.0217E-4	-1.0695E-4
-0.58	-2.1184E-4	-1.7437E-4	-1.5845E-4	-1.437E-4	-1.3598E-4	-1.2639E-4	-1.1061E-4	-1.0654E-4	-1.0332E-4	-9.394E-5	-8.6225E-5	-8.4836E-5	-8.3682E-5	-8.1535E-5	-8.4938E-5	-7.7448E-5	-8.5667E-5	-8.0399E-5	-8.3686E-5
-0.56	-1.6168E-4	-1.3289E-4	-1.2276E-4	-1.1148E-4	-1.0538E-4	-9.7493E-5	-8.6531E-5	-8.168E-5	-7.9948E-5	-7.2944E-5	-6.6642E-5	-6.6692E-5	-6.5651E-5	-6.4997E-5	-6.6282E-5	-6.1491E-5	-6.2993E-5	-6.4183E-5	-6.6315E-5
-0.54	-1.2197E-4	-1.0166E-4	-9.3258E-5	-8.6528E-5	-8.199E-5	-7.5738E-5	-6.6946E-5	-6.3887E-5	-6.0575E-5	-5.7672E-5	-5.0573E-5	-5.2968E-5	-5.1877E-5	-5.0922E-5	-5.2658E-5	-4.8088E-5	-5.3734E-5	-4.9978E-5	-5.1317E-5
-0.52	-9.0846E-5	-7.5016E-5	-7.1462E-5	-6.6249E-5	-6.2848E-5	-5.8189E-5	-5.2613E-5	-4.9417E-5	-4.8859E-5	-4.5894E-5	-4.1437E-5	-4.0483E-5	-3.9586E-5	-4.1023E-5	-4.0511E-5	-3.7098E-5	-4.1509E-5	-3.921E-5	-4.0824E-5
-0.5	-6.7695E-5	-5.656E-5	-5.4309E-5	-5.0251E-5	-4.748E-5	-4.374E-5	-4.0557E-5	-3.7629E-5	-3.7139E-5	-3.4681E-5	-3.2922E-5	-2.4137E-5	-2.3657E-5	-2.3835E-5	-3.1864E-5	-2.2259E-5	-3.2815E-5	-2.3621E-5	-3.2397E-5
