-0.52	-8.3301E-5	-9.6976E-5	-1.1E-4	-1.11E-4	-1.17E-4	-1.08E-4	-9.3754E-5	-6.4394E-5	-5.73125E-5	-5.17E-5	-4.94745E-5	-4.44995E-5	-4.1067E-5
-0.54	-1.03E-4	-1.19E-4	-1.33E-4	-1.32E-4	-1.37E-4	-1.3E-4	-1.12E-4	-7.72715E-5	-6.8739E-5	-6.23155E-5	-5.94595E-5	-5.33775E-5	-4.968E-5
-0.56	-1.25E-4	-1.41E-4	-1.56E-4	-1.58E-4	-1.66E-4	-1.52E-4	-1.33E-4	-9.2373E-5	-8.22195E-5	-7.44885E-5	-7.1052E-5	-6.38485E-5	-5.91965E-5
-0.58	-1.52E-4	-1.73E-4	-1.9E-4	-1.89E-4	-1.96E-4	-1.83E-4	-1.54E-4	-1.09E-4	-9.7571E-5	-8.8547E-5	-8.3752E-5	-7.5901E-5	-7.0308E-5
-0.6	-1.87E-4	-2.08E-4	-2.26E-4	-2.24E-4	-2.31E-4	-2.15E-4	-1.85E-4	-1.29E-4	-1.15E-4	-1.04E-4	-9.89205E-5	-8.9612E-5	-8.26195E-5
-0.62	-2.27E-4	-2.48E-4	-2.67E-4	-2.63E-4	-2.7E-4	-2.51E-4	-2.15E-4	-1.48E-4	-1.32E-4	-1.23E-4	-1.16E-4	-1.05E-4	-9.67675E-5
-0.64	-2.72E-4	-2.94E-4	-3.13E-4	-3.07E-4	-3.14E-4	-2.91E-4	-2.5E-4	-1.75E-4	-1.56E-4	-1.41E-4	-1.32E-4	-1.23E-4	-1.12E-4
-0.66	-3.24E-4	-3.47E-4	-3.65E-4	-3.57E-4	-3.62E-4	-3.37E-4	-2.89E-4	-2.03E-4	-1.82E-4	-1.66E-4	-1.56E-4	-1.4E-4	-1.3E-4
-0.68	-3.84E-4	-4.06E-4	-4.22E-4	-4.11E-4	-4.16E-4	-3.87E-4	-3.32E-4	-2.33E-4	-2.09E-4	-1.92E-4	-1.8E-4	-1.63E-4	-1.48E-4
-0.7	-4.51E-4	-4.73E-4	-4.88E-4	-4.73E-4	-4.75E-4	-4.42E-4	-3.8E-4	-2.67E-4	-2.39E-4	-2.2E-4	-2.06E-4	-1.87E-4	-1.73E-4
-0.72	-5.32E-4	-5.47E-4	-5.62E-4	-5.4E-4	-5.4E-4	-5.02E-4	-4.33E-4	-3.06E-4	-2.73E-4	-2.51E-4	-2.34E-4	-2.14E-4	-1.96E-4
-0.74	-6.17E-4	-6.3E-4	-6.39E-4	-6.16E-4	-6.11E-4	-5.7E-4	-4.9E-4	-3.47E-4	-3.11E-4	-2.85E-4	-2.66E-4	-2.42E-4	-2.23E-4
-0.76	-7.14E-4	-7.22E-4	-7.28E-4	-6.96E-4	-6.89E-4	-6.42E-4	-5.52E-4	-3.92E-4	-3.5E-4	-3.22E-4	-3E-4	-2.74E-4	-2.51E-4
-0.78	-8.22E-4	-8.26E-4	-8.23E-4	-7.88E-4	-7.74E-4	-7.2E-4	-6.19E-4	-4.41E-4	-3.94E-4	-3.63E-4	-3.39E-4	-3.09E-4	-2.83E-4
-0.8	-9.43E-4	-9.38E-4	-9.29E-4	-8.84E-4	-8.67E-4	-8.06E-4	-6.95E-4	-4.96E-4	-4.43E-4	-4.07E-4	-3.8E-4	-3.46E-4	-3.16E-4
-0.82	-0.00107	-0.00106	-0.00104	-9.91E-4	-9.65E-4	-8.98E-4	-7.75E-4	-5.53E-4	-4.94E-4	-4.55E-4	-4.24E-4	-3.86E-4	-3.55E-4
-0.84	-0.00122	-0.00119	-0.00117	-0.00111	-0.00107	-9.99E-4	-8.61E-4	-6.17E-4	-5.51E-4	-5.05E-4	-4.71E-4	-4.31E-4	-3.95E-4
-0.86	-0.00135	-0.00132	-0.0013	-0.00123	-0.00119	-0.0011	-9.56E-4	-6.85E-4	-6.13E-4	-5.61E-4	-5.22E-4	-4.77E-4	-4.38E-4
-0.88	-0.00149	-0.00145	-0.00142	-0.00134	-0.00132	-0.00122	-0.00105	-7.58E-4	-6.78E-4	-6.22E-4	-5.78E-4	-5.28E-4	-4.83E-4
-0.9	-0.00167	-0.00161	-0.00157	-0.00147	-0.00144	-0.00133	-0.00116	-8.35E-4	-7.48E-4	-6.87E-4	-6.37E-4	-5.83E-4	-5.33E-4
-0.92	-0.00188	-0.00179	-0.00173	-0.00162	-0.00157	-0.00145	-0.00128	-9.2E-4	-8.24E-4	-7.56E-4	-7.02E-4	-6.43E-4	-5.88E-4
-0.94	-0.0021	-0.00199	-0.00191	-0.00178	-0.00172	-0.00158	-0.00139	-0.00101	-9.07E-4	-8.3E-4	-7.7E-4	-7.05E-4	-6.45E-4
-0.96	-0.00233	-0.00219	-0.0021	-0.00195	-0.00188	-0.00173	-0.00151	-0.00111	-9.93E-4	-9.11E-4	-8.43E-4	-7.71E-4	-7.05E-4
-0.98	-0.00258	-0.00242	-0.00231	-0.00214	-0.00206	-0.00189	-0.00165	-0.00121	-0.00108	-9.97E-4	-9.22E-4	-8.43E-4	-7.69E-4
-1	-0.00286	-0.00267	-0.00253	-0.00234	-0.00224	-0.00206	-0.0018	-0.00132	-0.00118	-0.00109	-0.00101	-9.19E-4	-8.4E-4
-0.98	-0.00258	-0.00242	-0.00231	-0.00215	-0.00206	-0.0019	-0.00166	-0.00121	-0.00109	-9.97E-4	-9.25E-4	-8.43E-4	-7.73E-4
-0.96	-0.00232	-0.00219	-0.00212	-0.00197	-0.00189	-0.00174	-0.00152	-0.00111	-9.98E-4	-9.15E-4	-8.47E-4	-7.73E-4	-7.09E-4
-0.94	-0.00208	-0.00198	-0.00192	-0.0018	-0.00173	-0.0016	-0.00139	-0.00101	-9.12E-4	-8.35E-4	-7.75E-4	-7.07E-4	-6.47E-4
-0.92	-0.00186	-0.00178	-0.00174	-0.00163	-0.00158	-0.00145	-0.00129	-9.21E-4	-8.34E-4	-7.62E-4	-7.07E-4	-6.46E-4	-5.88E-4
-0.9	-0.00166	-0.0016	-0.00158	-0.00148	-0.00144	-0.00133	-0.00116	-8.39E-4	-7.6E-4	-6.94E-4	-6.43E-4	-5.88E-4	-5.38E-4
-0.88	-0.00147	-0.00143	-0.00143	-0.00134	-0.00131	-0.00122	-0.00105	-7.63E-4	-6.9E-4	-6.3E-4	-5.86E-4	-5.34E-4	-4.88E-4
-0.86	-0.00131	-0.00128	-0.00128	-0.00122	-0.00119	-0.0011	-9.53E-4	-6.9E-4	-6.24E-4	-5.71E-4	-5.3E-4	-4.85E-4	-4.43E-4
-0.84	-0.00115	-0.00114	-0.00115	-0.00109	-0.00107	-9.92E-4	-8.62E-4	-6.24E-4	-5.64E-4	-5.15E-4	-4.79E-4	-4.38E-4	-4E-4
-0.82	-0.001	-0.001	-0.00103	-9.75E-4	-9.67E-4	-8.95E-4	-7.76E-4	-5.62E-4	-5.08E-4	-4.64E-4	-4.32E-4	-3.94E-4	-3.61E-4
-0.8	-8.78E-4	-8.85E-4	-9.13E-4	-8.73E-4	-8.65E-4	-8.03E-4	-6.97E-4	-5.04E-4	-4.56E-4	-4.17E-4	-3.89E-4	-3.53E-4	-3.24E-4
-0.78	-7.62E-4	-7.77E-4	-8.1E-4	-7.74E-4	-7.74E-4	-7.19E-4	-6.24E-4	-4.49E-4	-4.07E-4	-3.72E-4	-3.47E-4	-3.15E-4	-2.9E-4
-0.76	-6.58E-4	-6.79E-4	-7.15E-4	-6.86E-4	-6.9E-4	-6.4E-4	-5.56E-4	-4E-4	-3.63E-4	-3.31E-4	-3.1E-4	-2.81E-4	-2.58E-4
-0.74	-5.64E-4	-5.9E-4	-6.26E-4	-6.06E-4	-6.14E-4	-5.7E-4	-4.92E-4	-3.55E-4	-3.22E-4	-2.94E-4	-2.75E-4	-2.49E-4	-2.29E-4
-0.72	-4.82E-4	-5.09E-4	-5.49E-4	-5.34E-4	-5.43E-4	-5.04E-4	-4.35E-4	-3.13E-4	-2.83E-4	-2.59E-4	-2.43E-4	-2.2E-4	-2.02E-4
-0.7	-4.09E-4	-4.36E-4	-4.77E-4	-4.65E-4	-4.77E-4	-4.44E-4	-3.82E-4	-2.75E-4	-2.48E-4	-2.28E-4	-2.14E-4	-1.94E-4	-1.78E-4
-0.68	-3.45E-4	-3.73E-4	-4.12E-4	-4.04E-4	-4.16E-4	-3.89E-4	-3.35E-4	-2.41E-4	-2.17E-4	-1.99E-4	-1.87E-4	-1.69E-4	-1.56E-4
-0.66	-2.88E-4	-3.16E-4	-3.55E-4	-3.48E-4	-3.62E-4	-3.38E-4	-2.92E-4	-2.09E-4	-1.89E-4	-1.73E-4	-1.62E-4	-1.47E-4	-1.35E-4
-0.64	-2.39E-4	-2.66E-4	-3.03E-4	-2.99E-4	-3.13E-4	-2.93E-4	-2.52E-4	-1.81E-4	-1.63E-4	-1.5E-4	-1.41E-4	-1.28E-4	-1.24E-4
-0.62	-1.98E-4	-2.23E-4	-2.57E-4	-2.56E-4	-2.68E-4	-2.52E-4	-2.17E-4	-1.56E-4	-1.4E-4	-1.28E-4	-1.3E-4	-1.11E-4	-1.01E-4
-0.6	-1.62E-4	-1.86E-4	-2.17E-4	-2.16E-4	-2.29E-4	-2.15E-4	-1.86E-4	-1.33E-4	-1.28E-4	-1.1E-4	-1.04E-4	-9.3592E-5	-8.61645E-5
-0.58	-1.36E-4	-1.53E-4	-1.83E-4	-1.82E-4	-1.94E-4	-1.83E-4	-1.58E-4	-1.14E-4	-1.01E-4	-9.2393E-5	-8.81715E-5	-7.95245E-5	-7.331E-5
-0.56	-1.07E-4	-1.32E-4	-1.51E-4	-1.52E-4	-1.64E-4	-1.55E-4	-1.33E-4	-9.43035E-5	-8.53345E-5	-7.79885E-5	-7.4532E-5	-6.7218E-5	-6.1738E-5
-0.54	-8.46525E-5	-1.01E-4	-1.33E-4	-6.46406E-5	-1.38E-4	-1.29E-4	-1.14E-4	-7.86885E-5	-7.1552E-5	-6.53795E-5	-6.2479E-5	-5.6454E-5	-5.19755E-5
-0.52	-6.7734E-5	-8.1574E-5	-1.02E-4	-4.93635E-5	-1.19E-4	-1.07E-4	-9.2601E-5	-6.51815E-5	-5.92265E-5	-5.44285E-5	-5.19035E-5	-4.6943E-5	-4.35015E-5
-0.5	-5.3845E-5	-6.52335E-5	-8.26745E-5	-4.03463E-5	-9.365E-5	-8.8358E-5	-7.6697E-5	-5.4038E-5	-4.89215E-5	-4.48555E-5	-4.29255E-5	-3.87055E-5	-3.59685E-5
-0.48	-4.26645E-5	-5.23225E-5	-6.64995E-5	-3.25689E-5	-7.6954E-5	-7.2588E-5	-6.2858E-5	-4.4227E-5	-4.0156E-5	-3.6695E-5	-3.53E-5	-3.1775E-5	-2.95755E-5
-0.46	-3.3531E-5	-4.148E-5	-5.353E-5	-2.64043E-5	-6.261E-5	-5.8952E-5	-5.1097E-5	-3.5904E-5	-3.2605E-5	-2.9864E-5	-2.87675E-5	-2.59015E-5	-2.4156E-5
-0.44	-2.6252E-5	-3.24605E-5	-4.2451E-5	-2.06251E-5	-5.0294E-5	-4.7647E-5	-4.1239E-5	-2.891E-5	-2.6349E-5	-2.41265E-5	-2.32315E-5	-2.0937E-5	-1.94425E-5
-0.42	-2.0551E-5	-2.54015E-5	-3.3655E-5	-1.62865E-5	-4.0328E-5	-3.7823E-5	-3.3304E-5	-2.3438E-5	-2.10465E-5	-1.926E-5	-1.85605E-5	-1.67675E-5	-1.57065E-5
-0.4	-1.59985E-5	-1.9618E-5	-2.59245E-5	-1.27981E-5	-3.1907E-5	-3.0071E-5	-2.6318E-5	-1.85645E-5	-1.6644E-5	-1.52125E-5	-1.47655E-5	-1.32685E-5	-1.147E-5
-0.38	-9.71495E-6	-1.5253E-5	-2.02265E-5	-9.9766E-6	-2.5189E-5	-2.3681E-5	-2.0705E-5	-1.4479E-5	-1.3051E-5	-9.7449E-6	-9.6305E-6	-8.9161E-6	-9.0113E-6
-0.36	-8.73945E-6	-9.3914E-6	-1.5728E-5	-7.64115E-6	-1.9519E-5	-1.8432E-5	-1.6117E-5	-9.2959E-6	-8.5685E-6	-8.8603E-6	-8.68245E-6	-7.86325E-6	-7.4173E-6
-0.34	-6.8491E-6	-8.45955E-6	-9.5408E-6	-4.61657E-6	-1.5219E-5	-1.413E-5	-9.9317E-6	-8.2424E-6	-7.42585E-6	-6.89975E-6	-6.76E-6	-6.1114E-6	-5.7907E-6
-0.32	-5.24715E-6	-6.40325E-6	-8.4476E-6	-4.09251E-6	-9.2892E-6	-8.8648E-6	-8.9684E-6	-6.39275E-6	-5.7087E-6	-5.25955E-6	-5.1362E-6	-4.66395E-6	-4.44865E-6
-0.3	-4.13355E-6	-4.86475E-6	-6.3617E-6	-3.0685E-6	-8.1005E-6	-7.6729E-6	-6.7996E-6	-4.86935E-6	-4.2992E-6	-3.9755E-6	-3.87745E-6	-3.5364E-6	-3.333E-6
-0.28	-3.1689E-6	-3.57985E-6	-4.7229E-6	-2.2067E-6	-6.0868E-6	-5.7715E-6	-5.0255E-6	-3.6377E-6	-3.2042E-6	-2.97455E-6	-2.94425E-6	-2.6418E-6	-2.49225E-6
-0.26	-2.4834E-6	-2.7145E-6	-3.426E-6	-1.60868E-6	-4.5011E-6	-4.2548E-6	-3.6879E-6	-2.65355E-6	-2.3308E-6	-2.1936E-6	-2.16135E-6	-1.94615E-6	-1.8556E-6
-0.24	-2.10285E-6	-1.9317E-6	-2.4137E-6	-1.07347E-6	-3.2948E-6	-3.0824E-6	-2.6213E-6	-1.9323E-6	-1.6537E-6	-1.5506E-6	-1.53935E-6	-1.4169E-6	-1.3081E-6
-0.22	-1.54885E-6	-1.3636E-6	-1.6803E-6	-7.15575E-7	-2.3528E-6	-2.1729E-6	-1.8503E-6	-1.3625E-6	-1.14785E-6	-1.06455E-6	-1.08975E-6	-9.97345E-7	-9.3931E-7
-0.2	-9.3058E-7	-8.92915E-7	-1.0822E-6	-4.21E-7	-1.6283E-6	-1.5036E-6	-1.2247E-6	-9.0842E-7	-7.5264E-7	-7.2911E-7	-7.2687E-7	-6.5443E-7	-6.3606E-7
-0.18	-6.0176E-7	-5.41855E-7	-6.51985E-7	-7.4025E-7	-1.0412E-6	-9.9373E-7	-7.5619E-7	-5.6608E-7	-4.52955E-7	-4.2863E-7	-4.2786E-7	-4.1058E-7	-3.71815E-7
-0.16	-3.30585E-7	-2.27035E-7	-3.42215E-7	-4.376E-7	-6.5206E-7	-5.6006E-7	-4.1722E-7	-3.1182E-7	-2.2174E-7	-2.2013E-7	-2.2839E-7	-2.03595E-7	-2.03965E-7
-0.14	-4.65055E-8	1.27355E-8	-9.1161E-8	-1.6654E-7	-3.1723E-7	-2.8307E-7	-1.3416E-7	-1.08054E-7	-2.71957E-8	-1.9425E-8	-4.0113E-8	-2.53022E-8	-4.32915E-8
-0.12	1.40882E-7	1.98905E-7	1.41105E-7	4.0188E-8	-7.1166E-8	-2.4391E-8	4.3606E-8	5.45465E-8	9.4948E-8	9.1578E-8	8.3876E-8	8.48675E-8	1.21335E-7
-0.1	3.216E-7	3.61385E-7	2.7627E-7	2.5665E-7	1.4505E-7	1.6604E-7	1.7459E-7	1.9597E-7	2.3986E-7	2.16315E-7	2.13885E-7	2.0768E-7	2.0369E-7
-0.08	4.9022E-7	4.9537E-7	4.1356E-7	3.6382E-7	2.8601E-7	3.0727E-7	3.1227E-7	3.0953E-7	3.10465E-7	3.0751E-7	3.06145E-7	2.96815E-7	2.70085E-7
-0.06	7.02385E-7	5.8571E-7	5.35085E-7	4.5911E-7	4.3312E-7	3.8187E-7	4.022E-7	3.8145E-7	3.8477E-7	3.8223E-7	3.62575E-7	3.51265E-7	3.3842E-7
-0.04	8.0925E-7	7.14E-7	6.2903E-7	5.9203E-7	5.3371E-7	4.6574E-7	5.2149E-7	4.47725E-7	4.6511E-7	4.31415E-7	4.40965E-7	4.0621E-7	4.13365E-7
-0.02	9.5695E-7	7.8928E-7	7.29955E-7	6.2767E-7	5.8539E-7	5.4049E-7	5.53E-7	5.38345E-7	5.44625E-7	4.8647E-7	4.9613E-7	4.80105E-7	4.8531E-7
0	1.0687E-6	8.601E-7	7.88395E-7	6.9895E-7	6.9405E-7	6.0683E-7	6.1473E-7	6.0321E-7	5.69015E-7	5.54685E-7	5.2924E-7	5.11815E-7	5.03925E-7
