Offset	Energy	lambda	cap	A	QWidth	T0	T1	error
5.011824e+00	7.511685e-01	1.083529e-02	-1.258486e+00	-6.729129e-01	3.905388e-01	2.980000e+02	3.000000e+02	1.30487
5.011824e+00	7.511685e-01	1.083529e-02	-1.258486e+00	-6.729130e-01	3.905388e-01	2.980000e+02	3.000000e+02	1.30487
5.011824e+00	7.511685e-01	1.083529e-02	-1.258486e+00	-6.729129e-01	3.905388e-01	2.980000e+02	3.000000e+02	1.30487
5.005285e+00	7.481999e-01	-4.058777e-03	-1.258608e+00	-6.729584e-01	3.901059e-01	2.980000e+02	3.000000e+02	nan
5.011796e+00	7.509709e-01	6.361458e-03	-1.258490e+00	-6.729053e-01	3.905318e-01	2.980000e+02	3.000000e+02	3.06090
5.011818e+00	7.511284e-01	9.716448e-03	-1.258487e+00	-6.729114e-01	3.905373e-01	2.980000e+02	3.000000e+02	1.29382
5.011819e+00	7.511284e-01	9.716448e-03	-1.258487e+00	-6.729114e-01	3.905373e-01	2.980000e+02	3.000000e+02	1.29382
5.011818e+00	7.511284e-01	9.716448e-03	-1.258487e+00	-6.729114e-01	3.905373e-01	2.980000e+02	3.000000e+02	1.29382
5.011818e+00	7.511284e-01	9.716463e-03	-1.258487e+00	-6.729114e-01	3.905373e-01	2.980000e+02	3.000000e+02	1.29382
5.011818e+00	7.511284e-01	9.716448e-03	-1.258487e+00	-6.729114e-01	3.905373e-01	2.980000e+02	3.000000e+02	1.29382
5.011818e+00	7.511284e-01	9.716448e-03	-1.258487e+00	-6.729115e-01	3.905373e-01	2.980000e+02	3.000000e+02	1.29382
5.011818e+00	7.511284e-01	9.716448e-03	-1.258487e+00	-6.729114e-01	3.905373e-01	2.980000e+02	3.000000e+02	1.29382
5.011805e+00	7.510425e-01	7.479112e-03	-1.258488e+00	-6.729081e-01	3.905342e-01	2.980000e+02	3.000000e+02	2.94420
5.011816e+00	7.511092e-01	9.157028e-03	-1.258487e+00	-6.729107e-01	3.905365e-01	2.980000e+02	3.000000e+02	2.65594
5.011818e+00	7.511238e-01	9.576589e-03	-1.258487e+00	-6.729113e-01	3.905371e-01	2.980000e+02	3.000000e+02	4.78182
5.011818e+00	7.511273e-01	9.681483e-03	-1.258487e+00	-6.729114e-01	3.905372e-01	2.980000e+02	3.000000e+02	1.29350
5.011818e+00	7.511273e-01	9.681483e-03	-1.258487e+00	-6.729114e-01	3.905372e-01	2.980000e+02	3.000000e+02	1.29350
5.011818e+00	7.511273e-01	9.681483e-03	-1.258487e+00	-6.729114e-01	3.905372e-01	2.980000e+02	3.000000e+02	1.29350
5.011818e+00	7.511273e-01	9.681498e-03	-1.258487e+00	-6.729114e-01	3.905372e-01	2.980000e+02	3.000000e+02	1.29350
5.011818e+00	7.511273e-01	9.681483e-03	-1.258487e+00	-6.729114e-01	3.905372e-01	2.980000e+02	3.000000e+02	1.29350
5.011818e+00	7.511273e-01	9.681483e-03	-1.258487e+00	-6.729114e-01	3.905372e-01	2.980000e+02	3.000000e+02	1.29350
5.011818e+00	7.511273e-01	9.681483e-03	-1.258487e+00	-6.729114e-01	3.905372e-01	2.980000e+02	3.000000e+02	1.29350
5.011818e+00	7.511249e-01	9.611553e-03	-1.258487e+00	-6.729113e-01	3.905371e-01	2.980000e+02	3.000000e+02	1.29284
5.011818e+00	7.511249e-01	9.611553e-03	-1.258487e+00	-6.729113e-01	3.905371e-01	2.980000e+02	3.000000e+02	1.29284
5.011818e+00	7.511250e-01	9.611553e-03	-1.258487e+00	-6.729113e-01	3.905371e-01	2.980000e+02	3.000000e+02	1.29284
5.011818e+00	7.511249e-01	9.611568e-03	-1.258487e+00	-6.729113e-01	3.905371e-01	2.980000e+02	3.000000e+02	1.29284
5.011818e+00	7.511249e-01	9.611553e-03	-1.258487e+00	-6.729113e-01	3.905371e-01	2.980000e+02	3.000000e+02	1.29284
5.011818e+00	7.511249e-01	9.611553e-03	-1.258487e+00	-6.729113e-01	3.905371e-01	2.980000e+02	3.000000e+02	1.29284
5.011818e+00	7.511249e-01	9.611553e-03	-1.258487e+00	-6.729113e-01	3.905371e-01	2.980000e+02	3.000000e+02	1.29284
5.011817e+00	7.511203e-01	9.471694e-03	-1.258487e+00	-6.729111e-01	3.905369e-01	2.980000e+02	3.000000e+02	2.63877
5.011818e+00	7.511238e-01	9.576588e-03	-1.258487e+00	-6.729113e-01	3.905371e-01	2.980000e+02	3.000000e+02	4.78183
5.011818e+00	7.511247e-01	9.602812e-03	-1.258487e+00	-6.729113e-01	3.905371e-01	2.980000e+02	3.000000e+02	1.29276
5.011818e+00	7.511247e-01	9.602812e-03	-1.258487e+00	-6.729113e-01	3.905371e-01	2.980000e+02	3.000000e+02	1.29276
5.011818e+00	7.511247e-01	9.602812e-03	-1.258487e+00	-6.729113e-01	3.905371e-01	2.980000e+02	3.000000e+02	1.29276
5.011818e+00	7.511247e-01	9.602827e-03	-1.258487e+00	-6.729113e-01	3.905371e-01	2.980000e+02	3.000000e+02	1.29276
5.011818e+00	7.511247e-01	9.602812e-03	-1.258487e+00	-6.729113e-01	3.905371e-01	2.980000e+02	3.000000e+02	1.29276
5.011818e+00	7.511247e-01	9.602812e-03	-1.258487e+00	-6.729113e-01	3.905371e-01	2.980000e+02	3.000000e+02	1.29276
5.011818e+00	7.511247e-01	9.602812e-03	-1.258487e+00	-6.729113e-01	3.905371e-01	2.980000e+02	3.000000e+02	1.29276
5.011818e+00	7.511241e-01	9.585329e-03	-1.258487e+00	-6.729113e-01	3.905371e-01	2.980000e+02	3.000000e+02	1.29259
5.011818e+00	7.511241e-01	9.585329e-03	-1.258487e+00	-6.729113e-01	3.905371e-01	2.980000e+02	3.000000e+02	1.29259
5.011818e+00	7.511241e-01	9.585329e-03	-1.258487e+00	-6.729113e-01	3.905371e-01	2.980000e+02	3.000000e+02	1.29259
5.011818e+00	7.511241e-01	9.585344e-03	-1.258487e+00	-6.729113e-01	3.905371e-01	2.980000e+02	3.000000e+02	1.29259
5.011818e+00	7.511241e-01	9.585329e-03	-1.258487e+00	-6.729113e-01	3.905371e-01	2.980000e+02	3.000000e+02	1.29259
5.011818e+00	7.511241e-01	9.585329e-03	-1.258487e+00	-6.729113e-01	3.905371e-01	2.980000e+02	3.000000e+02	1.29259
5.011818e+00	7.511241e-01	9.585329e-03	-1.258487e+00	-6.729113e-01	3.905371e-01	2.980000e+02	3.000000e+02	1.29259
5.011818e+00	7.511229e-01	9.550364e-03	-1.258487e+00	-6.729112e-01	3.905370e-01	2.980000e+02	3.000000e+02	4.78328
5.011818e+00	7.511238e-01	9.576588e-03	-1.258487e+00	-6.729113e-01	3.905371e-01	2.980000e+02	3.000000e+02	4.78183
5.011818e+00	7.511240e-01	9.583144e-03	-1.258487e+00	-6.729113e-01	3.905371e-01	2.980000e+02	3.000000e+02	4.78146
5.011818e+00	7.511241e-01	9.584783e-03	-1.258487e+00	-6.729113e-01	3.905371e-01	2.980000e+02	3.000000e+02	1.29259
5.011818e+00	7.511241e-01	9.584783e-03	-1.258487e+00	-6.729113e-01	3.905371e-01	2.980000e+02	3.000000e+02	1.29259
5.011818e+00	7.511241e-01	9.584783e-03	-1.258487e+00	-6.729113e-01	3.905371e-01	2.980000e+02	3.000000e+02	1.29259
5.011818e+00	7.511241e-01	9.584798e-03	-1.258487e+00	-6.729113e-01	3.905371e-01	2.980000e+02	3.000000e+02	1.29259
5.011818e+00	7.511241e-01	9.584783e-03	-1.258487e+00	-6.729113e-01	3.905371e-01	2.980000e+02	3.000000e+02	1.29259
5.011818e+00	7.511241e-01	9.584783e-03	-1.258487e+00	-6.729113e-01	3.905371e-01	2.980000e+02	3.000000e+02	1.29259
5.011818e+00	7.511241e-01	9.584783e-03	-1.258487e+00	-6.729113e-01	3.905371e-01	2.980000e+02	3.000000e+02	1.29259
5.011818e+00	7.511240e-01	9.583690e-03	-1.258487e+00	-6.729113e-01	3.905371e-01	2.980000e+02	3.000000e+02	4.78143
5.011818e+00	7.511240e-01	9.584510e-03	-1.258487e+00	-6.729113e-01	3.905371e-01	2.980000e+02	3.000000e+02	4.78139
5.011818e+00	7.511241e-01	9.584715e-03	-1.258487e+00	-6.729113e-01	3.905371e-01	2.980000e+02	3.000000e+02	1.29259
5.011818e+00	7.511241e-01	9.584715e-03	-1.258487e+00	-6.729113e-01	3.905371e-01	2.980000e+02	3.000000e+02	1.29259
5.011818e+00	7.511241e-01	9.584715e-03	-1.258487e+00	-6.729113e-01	3.905371e-01	2.980000e+02	3.000000e+02	1.29259
5.011818e+00	7.511241e-01	9.584730e-03	-1.258487e+00	-6.729113e-01	3.905371e-01	2.980000e+02	3.000000e+02	1.29259
5.011818e+00	7.511241e-01	9.584715e-03	-1.258487e+00	-6.729113e-01	3.905371e-01	2.980000e+02	3.000000e+02	1.29259
5.011818e+00	7.511241e-01	9.584715e-03	-1.258487e+00	-6.729113e-01	3.905371e-01	2.980000e+02	3.000000e+02	1.29259
5.011818e+00	7.511241e-01	9.584715e-03	-1.258487e+00	-6.729113e-01	3.905371e-01	2.980000e+02	3.000000e+02	1.29259
5.011818e+00	7.511240e-01	9.584578e-03	-1.258487e+00	-6.729113e-01	3.905371e-01	2.980000e+02	3.000000e+02	4.78138
5.011818e+00	7.511241e-01	9.584681e-03	-1.258487e+00	-6.729113e-01	3.905371e-01	2.980000e+02	3.000000e+02	4.78138
5.011818e+00	7.511241e-01	9.584715e-03	-1.258487e+00	-6.729113e-01	3.905371e-01	2.980000e+02	3.000000e+02	3.20099
5.000000e+00	7.500000e-01	1.570000e-01	-1.270000e+00	-7.000000e-01	9.450000e-01	2.980000e+02	3.000000e+02	2.11619
5.000000e+00	7.500000e-01	1.570000e-01	-1.270000e+00	-7.000000e-01	9.450000e-01	2.980000e+02	3.000000e+02	2.11619
5.000000e+00	7.500000e-01	1.570000e-01	-1.270000e+00	-7.000000e-01	9.450000e-01	2.980000e+02	3.000000e+02	2.11619
5.000000e+00	7.500000e-01	1.570000e-01	-1.270000e+00	-7.000000e-01	9.450000e-01	2.980000e+02	3.000000e+02	2.11619
5.000000e+00	7.500000e-01	1.570000e-01	-1.270000e+00	-7.000000e-01	9.450000e-01	2.980000e+02	3.000000e+02	2.11619
